# 0 [K coefficient in SI units, i.e. in W/m/K]
# Mu(eV) T(K) N(#carriers) K_xx K_xy K_xz K_yy K_yz K_zz
# T(K) = 300.000 Npoints =     301 V(cm^3) =  1.145E-21
  -4.730   300.000    1.050E-01    1.0692932E+01   -1.3850393E-12   -6.0467845E-10    1.0692932E+01    1.0471630E-09    6.6605475E+00
  -4.720   300.000    9.708E-02    1.0269545E+01   -9.6622180E-13    2.9399690E-10    1.0269545E+01   -5.0938374E-10    6.1313162E+00
  -4.710   300.000    8.976E-02    9.9361002E+00   -6.7391184E-13    1.1283317E-09    9.9361002E+00   -1.9544898E-09    5.6343171E+00
  -4.700   300.000    8.293E-02    9.5900908E+00   -4.7077466E-13    1.5677703E-09    9.5900908E+00   -2.7156155E-09    5.1707455E+00
  -4.690   300.000    7.652E-02    9.1796226E+00   -3.2854551E-13    1.4722221E-09    9.1796226E+00   -2.5501168E-09    4.7425886E+00
  -4.680   300.000    7.044E-02    8.7007712E+00   -2.2929279E-13    9.4612901E-10    8.7007712E+00   -1.6388925E-09    4.3512665E+00
  -4.670   300.000    6.462E-02    8.1750344E+00   -1.5995117E-13    2.4674928E-10    8.1750344E+00   -4.2752668E-10    3.9968319E+00
  -4.660   300.000    5.901E-02    7.6301130E+00   -1.1255426E-13   -3.7837275E-10    7.6301130E+00    6.5522145E-10    3.6775775E+00
  -4.650   300.000    5.361E-02    7.0924333E+00   -7.8755124E-14   -7.9645612E-10    7.0924333E+00    1.3793689E-09    3.3899172E+00
  -4.640   300.000    4.841E-02    6.5860265E+00   -5.5064145E-14   -9.8621464E-10    6.5860265E+00    1.7080471E-09    3.1287178E+00
  -4.630   300.000    4.342E-02    6.1294357E+00   -3.9495391E-14   -9.8162181E-10    6.1294357E+00    1.7000997E-09    2.8880958E+00
  -4.620   300.000    3.869E-02    5.7290108E+00   -2.8035146E-14   -8.3730012E-10    5.7290108E+00    1.4501349E-09    2.6624741E+00
  -4.610   300.000    3.424E-02    5.3747980E+00   -2.0194917E-14   -6.2842464E-10    5.3747980E+00    1.0883594E-09    2.4474945E+00
  -4.600   300.000    3.008E-02    5.0447146E+00   -1.4721302E-14   -4.4632210E-10    5.0447146E+00    7.7295576E-10    2.2404655E+00
  -4.590   300.000    2.625E-02    4.7150879E+00   -1.2363039E-14   -3.6175377E-10    4.7150879E+00    6.2648610E-10    2.0403617E+00
  -4.580   300.000    2.272E-02    4.3706771E+00   -1.0553243E-14   -3.7851621E-10    4.3706771E+00    6.5552646E-10    1.8475099E+00
  -4.570   300.000    1.952E-02    4.0090819E+00   -1.0852814E-14   -4.2945749E-10    4.0090819E+00    7.4376636E-10    1.6631073E+00
  -4.560   300.000    1.663E-02    3.6392090E+00   -1.2171077E-14   -4.3006467E-10    3.6392090E+00    7.4482493E-10    1.4886898E+00
  -4.550   300.000    1.404E-02    3.2769323E+00   -1.5976974E-14   -3.4137763E-10    3.2769323E+00    5.9122104E-10    1.3256213E+00
  -4.540   300.000    1.174E-02    2.9407783E+00   -2.1131700E-14   -1.8993242E-10    2.9407783E+00    3.2891628E-10    1.1747071E+00
  -4.530   300.000    9.736E-03    2.6473434E+00   -3.0177120E-14   -4.4593641E-11    2.6473434E+00    7.7187601E-11    1.0360548E+00
  -4.520   300.000    8.006E-03    2.4052042E+00   -4.2514476E-14    2.0544120E-11    2.4052042E+00   -3.5629344E-11    9.0919233E-01
  -4.510   300.000    6.539E-03    2.2096502E+00   -6.1267210E-14   -4.0084169E-11    2.2096502E+00    6.9386583E-11    7.9333191E-01
  -4.500   300.000    5.317E-03    2.0433306E+00   -8.7275163E-14   -2.2231073E-10    2.0433306E+00    3.8501676E-10    6.8764797E-01
  -4.490   300.000    4.317E-03    1.8841530E+00   -1.2466173E-13   -4.7535578E-10    1.8841530E+00    8.2330810E-10    5.9149417E-01
  -4.480   300.000    3.510E-03    1.7151508E+00   -1.7967297E-13   -7.2812769E-10    1.7151508E+00    1.2611263E-09    5.0452395E-01
  -4.470   300.000    2.864E-03    1.5298485E+00   -2.5734730E-13   -9.1953142E-10    1.5298485E+00    1.5926515E-09    4.2667838E-01
  -4.460   300.000    2.347E-03    1.3315645E+00   -3.6991348E-13   -1.0161725E-09    1.3315645E+00    1.7600428E-09    3.5804397E-01
  -4.450   300.000    1.929E-03    1.1295782E+00   -5.3027910E-13   -1.0157008E-09    1.1295782E+00    1.7592293E-09    2.9864481E-01
